YEAR,TICKER,SCOPE_1,SECTOR
2018,MCD,111499.18,"Bars, hotels & restaurants"
2018,MCHP,529371.0,Electrical & electronic equipment
2018,MCO,2480.0,Specialized professional services
2018,MDLZ,819933.0,Food & beverage processing
2018,MET,16016.0,Financial services
2018,MGM,246147.0,Entertainment facilities
2018,MHK,1704595.0,Other materials
2018,MKC,31830.0,Food & beverage processing
2018,MLHR,26700.0,Leisure & home manufacturing
2018,MLS,2423.0,Metal products manufacturing
2018,MMC,28406.96,Financial services
2018,MMM,4790000.0,Chemicals
2018,MO,162139.0,Tobacco
2018,MOS,3753783.0,Chemicals
2018,MRC,15000.0,"Trading, wholesale, distribution, rental & leasing"
2018,MRK,783500.0,Biotech & pharma
2018,MRVL,1821.37,Electrical & electronic equipment
2018,MS,29800.0,Financial services
2018,MSA,4004.0,Plastic product manufacturing
2018,MSCI,659.77,Specialized professional services
2018,MSFT,90723.0,IT & software development
2018,MSI,15291.0,Electrical & electronic equipment
2018,MSTR,0.0,Specialized professional services
2018,MU,2945735.0,Electrical & electronic equipment
2018,NAV,88982.0,Transportation equipment
2018,NAVI,50.6,Financial services
2018,NCLH,2615864.18,Marine transport
2018,NDAQ,0.0,Specialized professional services
2018,NEM,1926130.0,Metallic mineral mining
2018,NI,12580801.0,Energy utility networks
2018,NKE,41941.0,Textiles & fabric goods
2018,NOC,134155.0,Electrical & electronic equipment
2018,NOW,0.0,IT & software development
2018,NPTN,260.19,Electrical & electronic equipment
2018,NRG,49711181.0,Thermal power generation
2018,NSC,4930129.64,Rail transport
2018,NSIT,303.24,"Trading, wholesale, distribution, rental & leasing"
2018,NTAP,5354.0,Electrical & electronic equipment
2018,NTGR,344.5,Electrical & electronic equipment
2018,NTRS,2637.0,Financial services
2018,NWL,12304.86,Leisure & home manufacturing
2018,NWSA,28144.91,Print & publishing services
2018,OC,2906495.0,Other materials
2018,OGE,14129995.0,Thermal power generation
2018,OKE,3700000.0,Oil & gas storage & transportation
2018,OMC,30204.0,Web & marketing services
2018,ON,1470613.0,Electrical & electronic equipment
2018,ORA,27679.14,Renewable power generation
2018,ORCL,17084.0,IT & software development
2018,OXY,10370000.0,Oil & gas extraction & production
2018,PAYX,2735.34,Specialized professional services
2018,PBI,28660.0,Electrical & electronic equipment
2018,PCAR,121123.0,Transportation equipment
2018,PCG,4115621.0,Thermal power generation
2018,PEAK,54260.0,Financial services
2018,PEG,13623965.0,Thermal power generation
2018,PEP,3577266.0,Food & beverage processing
2018,PFE,720945.0,Biotech & pharma
2018,PFG,6867.0,Financial services
2018,PG,2137895.0,Chemicals
2018,PGRE,6904.17,Land & property ownership & development
2018,PH,76695.0,Powered machinery
2018,PKG,1940000.0,Paper products & packaging
2018,PKI,12751.0,Medical equipment & supplies
2018,PLD,3730.0,Financial services
2018,PLXS,3693.0,Electrical & electronic equipment
2018,PM,408162.0,Tobacco
2018,PNC,35299.0,Financial services
2018,PNW,12008503.0,Thermal power generation
2018,PPG,410000.0,Chemicals
2018,PPL,29609494.0,Energy utility networks
2018,PRU,14311.0,Financial services
2018,PSA,12980.52,Financial services
2018,PYPL,10642.0,Specialized professional services
2018,R,749903.0,"Trading, wholesale, distribution, rental & leasing"
2018,RBC,7037.9,Electrical & electronic equipment
2018,RCL,4369021.0,Marine transport
2018,REGN,58092.0,Biotech & pharma
2018,RF,6164.0,Financial services
2018,RHI,574.78,Commercial & consumer services
2018,ROK,33912.0,Electrical & electronic equipment
2018,RSG,13199147.0,Non-energy utilities
2018,RTN,89311.0,Electrical & electronic equipment
2018,SBUX,319567.78,"Bars, hotels & restaurants"
2018,SCHN,101324.0,"Metal smelting, refining & forming"
2018,SCHW,2663.0,Financial services
2018,SCS,48924.15,Leisure & home manufacturing
2018,SEE,134130.0,Plastic product manufacturing
2018,SFD,519515.0,Food & beverage processing
2018,SHW,373582.0,Chemicals
2018,SJM,206470.0,Food & beverage processing
2018,SLG,7340.0,Financial services
2018,SMA,49947.0,Medical equipment & supplies
2018,SMTC,0.0,Electrical & electronic equipment
2018,SNPS,4665.502,IT & software development
2018,SO,102232275.0,Thermal power generation
2018,SON,548843.0,Plastic product manufacturing
2018,SPG,16965.916,Financial services
2018,SPGI,2990.32,Specialized professional services
2018,SRE,6020406.0,Thermal power generation
2018,STT,9814.0,Financial services
2018,STZ,316386.0,Food & beverage processing
2018,SVR,6.79,"Media, telecommunications & data center services"
2018,SWK,109159.0,Metal products manufacturing
2018,SYK,19708.0,Medical equipment & supplies
2018,SYY,1138283.0,"Trading, wholesale, distribution, rental & leasing"
2018,T,1019696.0,"Media, telecommunications & data center services"
2018,TAP,436457.0,Food & beverage processing
2018,TDC,156.0,IT & software development
2018,TEN,200922.05,Metal products manufacturing
2018,TER,1979.0,Electrical & electronic equipment
2018,TEX,43261.0,Powered machinery
2018,TMO,147521.62,Medical equipment & supplies
2018,TMUS,36127.0,"Media, telecommunications & data center services"
2018,TNC,27403.2,Powered machinery
2018,TNL,51341.0,"Bars, hotels & restaurants"
2018,TPR,1048.12,Discretionary retail
2018,TRMB,4614.71,Electrical & electronic equipment
2018,TROW,2153.91,Financial services
2018,TRV,25591.0,Financial services
2018,TSE,250398.0,Wood & rubber products
2018,TSN,3496310.0,Food & beverage processing
2018,TSS,690.0,Specialized professional services
2018,TXN,1157555.0,Electrical & electronic equipment
2018,TXT,205744.0,Transportation equipment
2018,UAL,33273067.0,Air transport
2018,UFS,1943386.0,Wood & paper materials
2018,UIS,1606.0,IT & software development
2018,UNFI,191706.0,"Trading, wholesale, distribution, rental & leasing"
2018,UNH,13924.0,Financial services
2018,UNM,6718.0,Financial services
2018,UNP,11279681.31,Rail transport
2018,UNVR,159915.0,"Trading, wholesale, distribution, rental & leasing"
2018,UPS,13851000.0,Intermodal transport & logistics
2018,USB,61179.0,Financial services
2018,USFD,586799.13,"Trading, wholesale, distribution, rental & leasing"
2018,UTX,796383.0,Electrical & electronic equipment
2018,V,9165.0,Specialized professional services
2018,VAR,21486.0,Medical equipment & supplies
2018,VC,1357.0,Electrical & electronic equipment
2018,VFC,72825.0,Apparel design
2018,VMC,588921.0,Other materials
2018,VOYA,1327.0,Financial services
2018,VRSK,6830.77,Specialized professional services
2018,VRTX,5665.0,Biotech & pharma
2018,VSM,814128.0,Chemicals
2018,VST,118650466.0,Energy utility networks
2018,VTR,96941.8,Financial services
2018,VVV,20057.0,Chemicals
2018,VZ,385241.0,"Media, telecommunications & data center services"
2018,WAB,68838.0,Transportation equipment
2018,WAT,12311.0,Medical equipment & supplies
2018,WBA,401000.0,Convenience retail
2018,WCC,38772.6,"Trading, wholesale, distribution, rental & leasing"
2018,WDC,46269.28,Electrical & electronic equipment
2018,WEC,27029000.0,Thermal power generation
2018,WELL,119859.0,Financial services
2018,WFC,95316.0,Financial services
2018,WFRD,132961.0,Industrial support services
2018,WH,57578.0,"Bars, hotels & restaurants"
2018,WM,16272144.0,Non-energy utilities
2018,WMB,10713000.0,Oil & gas storage & transportation
2018,WMT,6101641.0,Convenience retail
2018,WRK,5475063.5,Paper products & packaging
2018,WST,28633.0,Medical equipment & supplies
2018,WTRG,16304.0,Non-energy utilities
2018,WY,429487.0,Wood & paper materials
2018,X,32121000.0,"Metal smelting, refining & forming"
2018,XEL,47234704.0,Thermal power generation
2018,XLNX,1663.0,Electrical & electronic equipment
2018,XRX,90939.0,Electrical & electronic equipment
2018,XYL,44645.0,Powered machinery
2018,YUM,48046.5,"Bars, hotels & restaurants"
2018,ZBH,14552.0,Medical equipment & supplies
2019,A,9192.0,Medical equipment & supplies
2019,AAOI,91.33,Electrical & electronic equipment
2019,ABM,46076.08,Commercial & consumer services
2019,ABT,533000.0,Medical equipment & supplies
2019,ADBE,11816.0,IT & software development
2019,ADI,58462.0,Electrical & electronic equipment
2019,ADSK,2655.0,IT & software development
2019,AGR,1855716.0,Energy utility networks
2019,AIG,17121.0,Financial services
2019,AMAT,42279.0,Electrical & electronic equipment
2019,AMG,207.09,Financial services
2019,AMKR,44245.827,Industrial support services
2019,AMT,556281.0,Construction
2019,APD,16600000.0,Chemicals
2019,APH,39854.0,Electrical & electronic equipment
2019,ARNC,1088179.0,Powered machinery
2019,ATSN,1526.02,Electrical & electronic equipment
2019,AVY,195629.0,Paper products & packaging
2019,AXL,137612.0,Metal products manufacturing
2019,BAH,1.76,Specialized professional services
2019,BF/B,109092.0,Food & beverage processing
2019,BR,10287.0,Specialized professional services
2019,BRC,48.0,Print & publishing services
2019,BXP,12704.0,Financial services
2019,CAH,161000.0,"Trading, wholesale, distribution, rental & leasing"
2019,CAR,6953155.0,"Trading, wholesale, distribution, rental & leasing"
2019,CBS,29061.04,"Media, telecommunications & data center services"
2019,CBT,4367400.0,Chemicals
2019,CCK,632491.0,Metal products manufacturing
2019,CDNS,6314.0,IT & software development
2019,COST,1108562.25,Convenience retail
2019,CPB,434869.0,Food & beverage processing
2019,CRM,4701.0,IT & software development
2019,CTB,155059.0,Light manufacturing
2019,CXO,1429199.0,Oil & gas extraction & production
2019,DAL,38161781.44,Air transport
2019,DAR,1433089.0,Food & beverage processing
2019,DGX,92185.0,Health care provision
2019,DLM,77190.0,Food & beverage processing
2019,DOW,27522854.0,Chemicals
2019,DTE,30714000.0,Energy utility networks
2019,DVA,65988.0,Health care provision
2019,EME,3692.0,Specialized professional services
2019,EMR,163945.0,Electrical & electronic equipment
2019,EQT,658859.0,Oil & gas extraction & production
2019,ETN,285954.74,Electrical & electronic equipment
2019,ETR,34372801.0,Thermal power generation
2019,EW,13800.0,Health care provision
2019,EXR,21677.0,Financial services
2019,FARM,28689.0,Food & beverage processing
2019,FLO,182475.0,Food & beverage processing
2019,FLR,13820.0,Construction
2019,FOSL,4133.0,Apparel design
2019,FRT,3630.52,Financial services
2019,FTV,22821.0,Electrical & electronic equipment
2019,G,9286.0,IT & software development
2019,GD,317081.0,Electrical & electronic equipment
2019,GES,1532.0,Discretionary retail
2019,GPS,27819.0,Discretionary retail
2019,HIG,13251.0,Financial services
2019,HPQ,61900.0,Electrical & electronic equipment
2019,HSIC,15770.0,"Trading, wholesale, distribution, rental & leasing"
2019,HWM,432003.0,Metal products manufacturing
2019,IFF,151002.0,Chemicals
2019,IRM,143159.0,IT & software development
2019,ITRI,3352.4,Electrical & electronic equipment
2019,JBLU,8730756.0,Air transport
2019,JCI,686713.0,Electrical & electronic equipment
2019,KE,1236.65,Electrical & electronic equipment
2019,KLAC,2790.94,Electrical & electronic equipment
2019,KOS,39058.0,Oil & gas extraction & production
2019,KR,2313574.0,Convenience retail
2019,KRC,3082.0,Financial services
2019,LABL,40634.0,Light manufacturing
2019,LNC,3173.339,Financial services
2019,LNT,14296482.0,Thermal power generation
2019,LUMN,263918.29,"Media, telecommunications & data center services"
2019,LVS,214263.0,Entertainment facilities
2019,LXK,20687.0,Electrical & electronic equipment
2019,LYB,14578000.0,Chemicals
2019,LYFT,1743.0,Commercial & consumer services
2019,M,45504.0,Discretionary retail
2019,MCD,107034.65,"Bars, hotels & restaurants"
2019,MCO,1569.0,Specialized professional services
2019,MDP,3493.01,"Media, telecommunications & data center services"
2019,MGM,278476.0,Entertainment facilities
2019,MHK,1785392.58,Other materials
2019,MLHR,28141.0,Leisure & home manufacturing
2019,MSI,17352.0,Electrical & electronic equipment
2019,MSTR,0.0,Specialized professional services
2019,NCLH,2687979.68,Marine transport
2019,NDAQ,306.0,Specialized professional services
2019,NEM,1730670.0,Metallic mineral mining
2019,NKE,46714.0,Textiles & fabric goods
2019,NLOK,3506.0,IT & software development
2019,NOC,145169.0,Electrical & electronic equipment
2019,NSIT,279.92,"Trading, wholesale, distribution, rental & leasing"
2019,NTGR,359.88,Electrical & electronic equipment
2019,NTRS,1909.0,Financial services
2019,NVDA,2671.0,Electrical & electronic equipment
2019,OC,2776410.0,Other materials
2019,OKE,4200000.0,Oil & gas storage & transportation
2019,OMC,32409.0,Web & marketing services
2019,ON,2079295.42,Electrical & electronic equipment
2019,PAYX,2950.64,Specialized professional services
2019,PEG,13378214.0,Thermal power generation
2019,PFE,734638.0,Biotech & pharma
2019,PGRE,4545.41,Land & property ownership & development
2019,PKG,2026481.0,Paper products & packaging
2019,PLD,4743.0,Financial services
2019,PPL,26851641.0,Energy utility networks
2019,PVH,35039.0,Apparel design
2019,PYPL,9897.0,Specialized professional services
2019,RCL,4820278.0,Marine transport
2019,RF,6032.0,Financial services
2019,RHI,1754.87,Commercial & consumer services
2019,SCHW,2978.0,Financial services
2019,SHW,377687.0,Chemicals
2019,SLG,3809.0,Financial services
2019,SMTC,258.0,Electrical & electronic equipment
2019,SNPS,4157.854,IT & software development
2019,SPG,16863.186,Financial services
2019,STT,8943.0,Financial services
2019,SYK,19862.0,Medical equipment & supplies
2019,TDC,223.0,IT & software development
2019,TEN,382377.0,Metal products manufacturing
2019,TGT,755484.0,Convenience retail
2019,TIF,3151.0,Discretionary retail
2019,TJX,109302.0,Discretionary retail
2019,TNC,26686.0,Powered machinery
2019,TNL,51299.0,"Bars, hotels & restaurants"
2019,TRMB,4881.58,Electrical & electronic equipment
2019,TSE,216194.0,Wood & rubber products
2019,TSS,1020.139,Specialized professional services
2019,UNVR,151815.0,"Trading, wholesale, distribution, rental & leasing"
2019,USB,56482.0,Financial services
2019,VMC,626221.0,Other materials
2019,VMW,4454.0,IT & software development
2019,VRTU,244.43,IT & software development
2019,VRTX,5878.0,Biotech & pharma
2019,VST,105523364.0,Energy utility networks
2019,VVV,22304.0,Chemicals
2019,WAB,199935.0,Transportation equipment
2019,WDC,50560.1,Electrical & electronic equipment
2019,WFRD,148567.0,Industrial support services
2019,WMB,11174000.0,Oil & gas storage & transportation
2019,WTRG,16057.0,Non-energy utilities
2019,WY,414171.0,Wood & paper materials
2019,X,29934000.0,"Metal smelting, refining & forming"
2019,XYL,42471.0,Powered machinery
2020,AYI,39198.215,Electrical & electronic equipment
2020,BRC,10.0,Print & publishing services
2020,GSIT,0.0,Electrical & electronic equipment
2020,MDP,3338.15,"Media, telecommunications & data center services"
2020,PAYX,2779.77,Specialized professional services
2020,SMTC,108.0,Electrical & electronic equipment
